DATE,AIRCRAFT MAKE & MODEL,AIRCRAFT IDENT,ROUTE OF FLIGHT,LEGS,DURATION,LANDINGS DAY,LANDINGS NIGHT,NIGHT,INSTRUMENT,APPROACHES & TYPE,CROSS COUNTRY,SECOND IN COMMAND,PILOT IN COMMAND,SIMULATED INSTRUMENT,INSTRUCTOR,DUAL,REMARKS,SIMULATOR,SOLO,FLIGHT COST,EXPENSES
5/15/2010,EMB145,12528,GRR-MKE-OMA,2,2.2,1,,,,,2.2,2.2,,,,,,,,,
5/16/2010,EMB145,12530,MKE-ATW-FNT-MKE-PIT,4,4.2,2,,1.3,,,4.2,4.2,,,,,,,,,
5/17/2010,EMB145,12528,PIT-MKE-PIT-MKE-GRR,4,3.4,,2,1.4,0.3,1,3.4,3.4,,,,,,,,,
5/18/2010,EMB145,382SK,GRR-ORD-PIA-ORD-CID,4,3.4,2,,2.1,,,3.4,3.4,,,,,,,,,
5/19/2010,EMB145,382SK,CID-ORD-OKC-ORD-PIA,4,6.4,,2,1.2,,,6.4,6.4,,,,,,,,,
5/20/2010,EMB145,295SK,PIA-ORD-SDF-ORD-GRR,4,5,2,,1,,,5,5,,,,,,,,,
5/27/2010,EMB145,377SK,GRR-ORD-CID-ORD-PIA,4,3.3,2,,,,,3.3,3.3,,,,,,,,,
5/28/2010,EMB145,295SK,PIA-ORD-MSN-ORD-FWA-ORD-IND,6,5.5,3,,,,,5.5,5.5,,,,,,,,,
5/29/2010,EMB145,381SK,IND-ORD-CVG-ORD-IND,4,4.2,2,,,,,4.2,4.2,,,,,,,,,
5/30/2010,EMB145,371SK,IND-ORD-IND-ORD-CID-ORD-GRR,6,5.5,3,,,,,5.5,5.5,,,,,,,,,
6/3/2010,EMB145,373SK,GRR-ORD-CVG-ORD-IND,4,4.3,2,,0.9,,,4.3,4.3,,,,,,,,,
6/4/2010,EMB145,371SK,IND-ORD-CID-ORD-MLI,4,3.7,2,,,,,3.7,3.7,,,,,,,,,
6/5/2010,EMB145,371SK,MLI-ORD-MKE-ORD-IND-ORD-CVG,6,5.7,4,,,,,5.7,5.7,,,,,,,,,
6/6/2010,EMB145,372SK,CVG-ORD-FWA-ORD-CWA-ORD-GRR,6,6.2,3,,,,,6.2,6.2,,,,,,,,,
6/9/2010,EMB145,378SK,GRR-ORD-CID-ORD-MSN-ORD-CVG,6,5.1,3,,,0.2,1,5.1,5.1,,,,,,,,,
6/10/2010,EMB145,375SK,CVG-ORD-PIA-ORD-PIA,4,3.4,2,,,,,3.4,3.4,,,,,,,,,
6/11/2010,EMB145,378SK,PIA-ORD-SDF-ORD-AZO-ORD-CID,6,5.5,2,1,1.1,,,5.5,5.5,,,,,,,,,
6/12/2010,EMB145,378SK,CID-ORD-PIA,2,1.9,1,,,0.3,1,1.9,1.9,,,,,,,,,
6/15/2010,EMB145,571RP,GRR-LGA-CMH-GRR,3,6.1,1,,,,,6.1,6.1,,,,,,,,,
6/16/2010,EMB145,371SK,GRR-MKE-MSN-MKE-BNA-MKE-OMA,6,5.2,1,2,2.1,,,5.2,5.2,,,,,,,,,
6/17/2010,EMB145,278SK,OMA-MKE-PIT,2,3.5,1,,1.5,,,3.5,3.5,,,,,,,,,
6/18/2010,EMB145,12530,PIT-MKE-PIT-MKE,3,5.9,1,,,,,5.9,5.9,,,,,,,,,
6/22/2010,EMB145,299SK,GRR-ORD-CID-ORD-CID,4,3.9,2,,,,,3.9,3.9,,,,,,,,,
6/23/2010,EMB145,372SK,CID-ORD-CVG,2,2.2,1,,,,,2.2,2.2,,,,,,,,,
6/24/2010,EMB145,376SK,CVG-ORD-PIA-ORD-CID-ORD,5,5,2,,,,,5,5,,,,,,,,,
6/29/2010,EMB145,370SK,GRR-MKE-FNT-MKE-PIT,4,4.1,1,,,,,4.1,4.1,,,,,,,,,
6/30/2010,EMB145,836RP,PIT-MKE-PIT-MKE-FNT,4,5.4,2,,,,,5.4,5.4,,,,,,,,,
7/1/2010,EMB145,15527,FNT-MKE-GRB-MKE-SDF-MKE-GRR,6,6.2,1,2,2.1,,,6.2,6.2,,,,,,,,,
7/2/2010,EMB145,373SK,GRR-ORD-OKC-ORD-PIA,4,7.2,2,,,,,7.2,7.2,,,,,,,,,
7/3/2010,EMB145,371SK,PIA-ORD-MSN-ORD-IND,4,3.4,2,,1,,,3.4,3.4,,,,,,,,,
7/4/2010,EMB145,297SK,IND-ORD-MLI-ORD-BMI-ORD,5,4,2,,,,,4,4,,,,,,,,,
7/7/2010,EMB145,381SK,GRR-ORD-CID-ORD-CVG-ORD-FNT,6,5.2,3,,,,,5.2,5.2,,,,,,,,,
7/8/2010,EMB145,274SK,FNT-ORD-CVG-ORD-SDF,4,4.8,2,,,0.2,1,4.8,4.8,,,,,,,,,
7/9/2010,EMB145,374SK,SDF-ORD-BMI-ORD-LSE-ORD-CVG,6,4.6,3,,,,,4.6,4.6,,,,,,,,,
7/10/2010,EMB145,299SK,CVG-CVG-ORD-IND-ORD-MKE-ORD-GRR,6,4.5,3,,,,,4.5,4.5,,,,,,,,,
7/26/2010,EMB145,378SK,ORD-IND-ORD-IND-ORD-MLI,5,5.1,3,,,,,5.1,5.1,,,,,,,,,
7/27/2010,EMB145,378SK,MLI-ORD-MKE-ORD-IND,4,3.1,2,,,,,3.1,3.1,,,,,,,,,
7/28/2010,EMB145,372SK,IND-ORD-IND-ORD-CID-ORD-GRR,6,5.5,1,1,1.5,,,5.5,5.5,,,,,,,,,
7/31/2010,EMB145,299SK,GRR-ORD-MLI-ORD-CVG-ORD-AZO-ORD,7,6.1,2,,,1.2,2,6.1,6.1,,,,,,,,,
8/1/2010,EMB145,278SK,CVG-ORD-BMI-ORD-IND,3,3.4,2,,,,,3.4,3.4,,,,,,,,,
8/2/2010,EMB145,278SK,IND-ORD-IND-ORD-IND-ORD-CID-ORD-CID,7,5.3,3,,,,,5.3,5.3,,,,,,,,,
8/3/2010,EMB145,381SK,PIA-ORD-MSN-ORD-CVG-ORD-GRR,6,5.9,2,,,0.7,2,5.9,5.9,,,,,,,,,
8/6/2010,EMB145,382SK,GRR-ORD-SDF-ORD-CID,4,4.1,2,,,,,4.1,4.1,,,,,,,,,
8/7/2010,EMB145,378SK,CID-ORD-CVG-ORD-AZO-ORD-SDF,5,5.3,3,,,,,5.3,5.3,,,,,,,,,
8/8/2010,EMB145,381SK,SDF-ORD-FWA-ORD-FWA-ORD-FWA,6,5.9,3,,,,,5.9,5.9,,,,,,,,,
8/9/2010,EMB145,378SK,FWA-ORD-CID-ORD-CVG-ORD-GRR,6,5.9,3,,,1.2,2,5.9,5.9,,,,,,,,,
8/13/2010,EMB145,378SK,GRR-MKE-SDF-MKE-GRB-MKE-GRB,5,5.5,3,,,,,5.5,5.5,,,,,,,,,
8/14/2010,EMB145,269SK,GRB-MKE-OMA-MKE-ATW,4,4.1,2,,,,,4.1,4.1,,,,,,,,,
8/15/2010,EMB145,28529,ATW-MKE-FNT-MKE-GRR,4,3.3,2,,0.9,,,3.3,3.3,,,,,,,,,
8/19/2010,EMB145,377SK,GRR-ORD-CID-ORD-CVG-ORD-FNT,5,5,2,,,,,5,5,,,,,,,,,
8/20/2010,EMB145,376SK,FNT-ORD-CVG-ORD-CVG,4,4.3,2,,,,,4.3,4.3,,,,,,,,,
8/21/2010,EMB145,382SK,CVG-ORD-MLI-ORD-IND-ORD-PIA,6,5.6,3,,,,,5.6,5.6,,,,,,,,,
8/21/2010,EMB145,378SK,PIA-ORD-SDF-ORD-MKE-ORD-GRR,6,5.3,3,,,,,5.3,5.3,,,,,,,,,
8/25/2010,EMB145,11526,GRR-MKE-PHL,2,2.7,1,,,,,2.7,2.7,,,,,,,,,
8/26/2010,EMB145,271SK,PHL-MKE-STL-MKE-GRB,3,4.8,2,,,,,4.8,4.8,,,,,,,,,
8/27/2010,EMB145,269SK,GRB-MKE-DAY-MKE-GRR,3,3.5,2,,,,,3.5,3.5,,,,,,,,,
9/6/2010,EMB145,382SK,GRR-GRR-ORD-CID-ORD-AZO-ORD-IND,6,5,4,,,,,5,5,,,,,,,,,
9/7/2010,EMB145,379SK,IND-ORD-IND-ORD-CID-ORD-CID-ORD-PIA,6,5.7,3,,,,,5.7,5.7,,,,,,,,,
9/8/2010,EMB145,299SK,PIA-ORD-MSN-ORD-GRR,4,3.4,2,,,,,3.4,3.4,,,,,,,,,
9/9/2010,EMB145,28529,GRR-MKE-SDF-MKE-GRB-MKE,5,5,2,,,,,5,5,,,,,,,,,
9/10/2010,EMB145,269SK,GRR-MKE-PIT-MKE-MSN,4,3.6,2,,,,,3.6,3.6,,,,,,,,,
9/11/2010,EMB145,269SK,MSN-MKE,1,0.5,1,,,0.2,1,0.5,0.5,,,,,,,,,
9/16/2010,EMB145,576RP,GRR-DTW,1,1.2,,,,,,1.2,1.2,,,,,,,,,
9/17/2010,EMB145,574RP,DTW-BUF-DTW-BUF-DTW-BGR,5,8.9,3,,,0.3,1,8.9,8.9,,,,,,,,,
9/18/2010,EMB145,577RP,DTW-RIC,1,1.7,,,,,,1.7,1.7,,,,,,,,,
9/19/2010,EMB145,577RP,RIC-LGA-CHS-LGA-GRR,4,7.2,2,,1.5,,,7.2,7.2,,,,,,,,,
9/24/2010,EMB145,278SK,GRR-ORD-CID-ORD-SDF-ORD-IND,6,6.8,3,,,,,6.8,6.8,,,,,,,,,
9/25/2010,EMB145,370SK,IND-ORD-IND-ORD-CVG-ORD-PIA,6,6.6,3,,,,1,6.6,6.6,,,,,,,,,
9/26/2010,EMB145,373SK,PIA-ORD-SDF-ORD-GRR,4,4.3,2,,,,,4.3,4.3,,,,,,,,,
9/29/2010,EMB145,570SK,GRR-LGA-AVL-DTW,3,5.3,1,,,0.4,1,5.3,5.3,,,,,,,,,
9/30/2010,EMB145,574SK,LGA-ORF-DTW-LEX,3,4.8,2,,1.1,0.3,1,4.8,4.8,,,,,,,,,
10/1/2010,EMB145,574SK,LEX-LGA,1,1.9,,,,,,1.9,1.9,,,,,,,,,
10/4/2010,EMB145,377SK,GRR-ORD-CID-ORD-FNT,4,3.8,2,,,,,3.8,3.8,,,,,,,,,
10/5/2010,EMB145,376SK,FNT-ORD-CVG-ORD-CID-ORD-MSN,6,5.8,2,,,,,5.8,5.8,,,,,,,,,
10/5/2010,EMB145,295SK,MSN-ORD-SDF-ORD-GRR,4,4.1,2,,,,,4.1,4.1,,,,,,,,,
10/13/2010,EMB145,577RP,DTW-PHL-JFK-RDU,2,4,,1,1.6,,,4,4,,,,,,,,,
10/14/2010,EMB145,577RP,RDU-JFK-BVT-JFK-PHL,4,5.6,1,1,1.1,,,5.6,5.6,,,,,,,,,
10/15/2010,EMB145,573RP,PHL-JFK-IAD-CVG-EVV,4,6.1,1,1,2.3,,,6.1,6.1,,,,,,,,,
10/16/2010,EMB145,573RP,EVV-CVG-SDF-DTW-GRR,4,3.8,2,,,,,3.8,3.8,,,,,,,,,
10/22/2010,EMB145,12530,MKE-BNA-MSP-MKE-DSM,4,6.8,2,,,,,6.8,6.8,,,,,,,,,
10/23/2010,EMB145,12528,DSM-MKE-IND-MKE-FNT,4,3.8,2,,,,,3.8,3.8,,,,,,,,,
10/24/2010,EMB145,12528,FNT-MKE-PIT-MKE-SDF-MKE-GRR,6,7.2,2,2,3.6,0.3,1,7.2,7.2,,,,,,,,,
10/29/2010,EMB145,12528,MKE-BNA-MKE-MSP-MKE-DSM,5,7,3,,,,,7,7,,,,,,,,,
10/30/2010,EMB145,836RP,DSM-MKE-IND-MKE-FNT,4,3.8,2,,,,,3.8,3.8,,,,,,,,,
10/31/2010,EMB145,12530,FNT-MKE-PIT-MKE-SDF-MKE-GRR,6,7.4,2,,0.7,,,7.4,7.4,,,,,,,,,
11/6/2010,EMB145,295SK,GRR-ORD-MSN-ORD-CVG-ORD-FWA,6,5.6,3,,0.7,,,5.6,5.6,,,,,,,,,
11/7/2010,EMB145,281SK,FWA-ORD-IND-ORD-MSN,4,3.5,4,,,,,3.5,3.5,,,,,,,,,
11/8/2010,EMB145,285SK,MSN-ORD-SDF-ORD-GRR,4,4.4,2,,,,,4.4,4.4,,,,,,,,,
11/9/2010,EMB145,565RP,GRR-CVG-BDL,2,2.7,2,,,,,2.7,2.7,,,,,,,,,
11/10/2010,EMB145,577RP,BDL-DTW-CHS-DTW,3,6.3,1,,,0.2,1,6.3,6.3,,,,,,,,,
11/11/2010,EMB145,564RP,DTW-EVV-DTW-GRR,3,3.5,1,,,2.2,,3.5,3.5,,,,,,,,,
11/14/2010,EMB145,12528,MKE-DSM,1,1,1,,,,,1,1,,,,,,,,,
11/15/2010,EMB145,11526,DSM-MKE-IND-FNT-MKE-OMA,5,7,3,,,,,7,7,,,,,,,,,
11/16/2010,EMB145,271SK,OMA-MKE-PHL-MKE-GRR,4,2,,,,,,2,2,,,,,,,,,
11/16/2010,EMB145,271SK,GRR-MKE-EWR-MKE-GRR,3,5.8,2,,4.7,,,5.8,5.8,,,,,,,,,
11/18/2010,EMB145,15527,MKE-CLE-MKE-GRR,3,3,,1,3,,,3,3,,,,,,,,,
11/26/2010,EMB145,377SK,GRR-ORD-CVG-ORD-GRR-ORD-GRR,6,6.2,3,,,,,6.2,6.2,,,,,,,,,
11/27/2010,EMB145,374SK,GRR-ORD-CVG-ORD-GRR-ORD-GRR,6,5.3,2,,,,,5.3,5.3,,,,,,,,,
11/28/2010,EMB145,296SK,DTW-SYR-DTW-ORF,3,2.9,1,,2.9,,,2.9,2.9,,,,,,,,,
11/29/2010,EMB145,568RP,ORF-DTW-ORF,2,3.9,1,,,,,3.9,3.9,,,,,,,,,
11/30/2010,EMB145,568RP,ORF-DTW-GRR,2,2.7,,1,,0.3,1,2.7,2.7,,,,,,,,,
12/2/2010,EMB145,12528,GRR-MKE-SDF-MKE-GRB-MKE-GRR,6,5.6,3,,,0.2,1,5.6,5.6,,,,,,,,,
12/3/2010,EMB145,281SK,GRR-ORD-CVG-ORD-FNT,4,3.9,2,,,,,3.9,3.9,,,,,,,,,
12/4/2010,EMB145,297SK,FNT-ORD-IND-ORD-GRR-ORD-GRR,6,7.7,3,,,,,7.7,7.7,,,,,,,,,
12/7/2010,EMB145,12530,GRR-MKE-CLE-MKE-ATW-MKE-MSN,6,5.2,2,1,0.5,,,5.2,5.2,,,,,,,,,
12/8/2010,EMB145,282SK,MSN-MKE-MSP,2,2.2,,,,,,2.2,2.2,,,,,,,,,
12/9/2010,EMB145,292SK,MSP-MKE-DAY-MKE-GRB-MKE-GRR,6,5.3,4,,,,,5.3,5.3,,,,,,,,,
12/14/2010,EMB145,579RP,GRR-CVG-BWI-JFK,3,3.1,2,,,,,3.1,3.1,,,,,,,,,
12/15/2010,EMB145,568RP,JFK-CLT,1,2.1,,,,,,2.1,2.1,,,,,,,,,
12/15/2010,EMB145,568RP,CLT-JFK-ORF-DTW-GRR,4,5.9,2,,,,,5.9,5.9,,,,,,,,,
12/19/2010,EMB145,297SK,GRR-ORD-MSN-ORD-AZO-ORD-GRR,6,4.5,3,,2.4,,,4.5,4.5,,,,,,,,,
12/20/2010,EMB145,12528,GRR-MKE-MSN-MKE-OMA,4,4.1,,2,2.1,0.4,2,4.1,4.1,,,,,,,,,
12/21/2010,EMB145,289SK,OMA-MKE-STL-MKE-DSM,4,5.6,,3,5.6,0.5,3,5.6,5.6,,,,,,,,,
12/22/2010,EMB145,11526,DSM-MKE-IND-MKE-GRR,4,3.7,,2,3.7,,,3.7,3.7,,,,,,,,,
12/28/2010,EMB145,382SK,GRR-ORD-CID-ORD-CID,4,4.7,2,,3.1,,,4.7,4.7,,,,,,,,,
12/29/2010,EMB145,299SK,CID-ORD-SDF-ORD-GRR,1,5.1,,2,1.3,,,5.1,5.1,,,,,,,,,
12/30/2010,EMB145,573RP,GRR-DTW-BDL-CVG-GRR,4,5.5,2,,5.5,0.2,1,5.5,5.5,,,,,,,,,
1/4/2011,EMB145,575RP,GRR-CVG-SDF-DTW,3,3.5,1,,,,,3.5,3.5,,,,,,,,,
1/5/2011,EMB145,272SK,DTW-RIC-DTW-ROC,3,4.7,,2,4.7,,,4.7,4.7,,,,,,,,,
1/6/2011,EMB145,565RP,ROC-JFK-BUF-DTW-GRR,4,5.6,,2,4.4,0.2,1,5.6,5.6,,,,,,,,,
1/7/2011,EMB145,836RP,GRR-MKE-BNA-MKE-MSN,4,4.9,,2,3.7,,,4.9,4.9,,,,,,,,,
1/9/2011,EMB145,271SK,OMA-MKE-GRR-MKE-BNA-MKE,5,6.1,2,1,3,,,6.1,6.1,,,,,,,,,
1/17/2011,EMB145,374SK,GRR-IRD-PIA,2,3.5,,1,3.5,,,3.5,3.5,,,,,,,,,
1/18/2011,EMB145,378SK,PIA-ORD-SDF-ORD-GRR,4,6.3,1,1,5.2,0.2,1,6.3,6.3,,,,,,,,,
1/22/2011,EMB145,278SK,MKE-CVG-RIC,2,2.4,,1,1.2,,,2.4,2.4,,,,,,,,,
1/23/2011,EMB145,575RP,RIC-CVG-SDF-DTW,3,3.5,1,,,0.3,1,3.5,3.5,,,,,,,,,
1/24/2011,EMB145,562RP,DTW-RIC-DTW-ROC,3,5.3,,2,5.3,,,5.3,5.3,,,,,,,,,
1/25/2011,EMB145,561RP,ROC-JFK-BUF-DTW-GRR,4,4.7,,2,3.4,0.4,2,4.7,4.7,,,,,,,,,
1/28/2011,EMB145,295SK,ORD-GRR-ORD-RST-ORD-FNT,5,5.3,1,1,3.6,0.3,1,5.3,5.3,,,,,,,,,
1/29/2011,EMB145,382SK,FNT-ORD-FWA-ORD-GRR,4,3.8,1,1,0.6,0.2,1,3.8,3.8,,,,,,,,,
1/30/2011,EMB145,289SK,GRR-MKE-STL-MKE-MSN,3,2.9,,1,2.9,,,2.9,2.9,,,,,,,,,
1/31/2011,EMB145,282SK,MSN-MKE-BNA-MKE-GRR,4,5,,2,4.4,,,5,5,,,,,,,,,
2/12/2011,EMB145,570RP,GRR-CVG-RDU-JFK-ORF,4,5.4,2,,,,,5.4,5.4,,,,,,,,,
2/13/2011,EMB145,570RP,ORF-JFK,1,1.5,,,0.4,,,1.5,1.5,,,,,,,,,
2/14/2011,EMB145,577RP,JFK-CLT-JFK-BDL,3,5.9,1,1,3,,,5.9,5.9,,,,,,,,,
2/15/2011,EMB145,274SK,BDL-DTW-LIT-DTW-GRR,4,7.1,1,1,2.7,,,7.1,7.1,,,,,,,,,
2/18/2011,EMB145,271SK,GRR-MKE-DSM-MKE-MSN-MKE-MSN,6,5.2,2,1,1.8,,,5.2,5.2,,,,,,,,,
2/19/2011,EMB145,292SK,MSN-MKE-MSN,2,1.1,1,,,,,1.1,1.1,,,,,,,,,
2/20/2011,EMB145,292SK,MSN-MKE-BNA-MKE,3,5.5,1,2,4.2,,,5.5,5.5,,,,,,,,,
2/23/2011,EMB145,12530,GRR-MKE-CLE-MKE-GRB-MKE-FNT,6,5.5,2,,,0.5,2,5.5,5.5,,,,,,,,,
2/24/2011,EMB145,12530,FNT-MKE-STL-MKE-FNT,4,4.7,2,,,0.3,1,4.7,4.7,,,,,,,,,
2/25/2011,EMB145,12527,FNT-MKE-STL-MKE-GRR,4,4.2,2,,,,,4.2,4.2,,,,,,,,,
2/26/2011,EMB145,269SK,GRR-MKE-DSM,2,2.5,1,,,0.3,1,2.5,2.5,,,,,,,,,
2/27/2011,EMB145,12530,DSM-MKE-CMH-MKE,3,3.4,1,,,,,3.4,3.4,,,,,,,,,
2/28/2011,EMB145,269SK,OMA-MKE-BDL-MKE-GRR,4,7.8,2,,,0.5,1,7.8,7.8,,,,,,,,,
3/3/2011,EMB145,375SK,GRR-ORD-CVG-MSN-ORD-GRR,5,5.4,3,,,,,5.4,5.4,,,,,,,,,
3/4/2011,EMB145,12528,GRR-MKE-EWR-MKE-GRB,4,6.1,2,,,0.3,1,6.1,6.1,,,,,,,,,
3/5/2011,EMB145,12528,GRB-MKE-CMH-MKE-MSN-MKE-MSN,6,6,3,,,0.9,3,6,6,,,,,,,,,
3/6/2011,EMB145,372SK,MSN-MKE-CMH-MKE,3,3.1,2,,1.4,,,3.1,3.1,,,,,,,,,
3/10/2011,EMB145,28529,GRR-MKE-BNA-MKE-FNT,4,5.1,1,1,4.3,,,5.1,5.1,,,,,,,,,
3/11/2011,EMB145,12530,FNT-MKE-DAY-MKE-OMA,4,4.3,,2,3.5,,,4.3,4.3,,,,,,,,,
3/12/2011,EMB145,271SK,OMA-MKE,1,1.6,,,,,,1.6,1.6,,,,,,,,,
3/13/2011,EMB145,271SK,OMA-MKE-OMA-MKE-PIT-MKE-GRR,6,7.7,1,3,4.9,0.3,1,7.7,7.7,,,,,,,,,
3/16/2011,EMB145,28529,GRR-MKE-PIT-MKE-DSM,4,4.9,2,,,0.3,,4.9,4.9,,,,,,,,,
3/17/2011,EMB145,271SK,DSM-MKE-CLE-MKE-GRB,4,4.7,2,,,0.2,1,4.7,4.7,,,,,,,,,
3/18/2011,EMB145,12528,MKE-FNT-MKE-GRR,3,2.5,1,,,,,2.5,2.5,,,,,,,,,
3/31/2011,EMB145,12530,GRR-MKE-SDF-MKE-ATW,4,3.9,2,,,,,3.9,3.9,,,,,,,,,
4/1/2011,EMB145,28529,ATW-MKE-DAY-MKE-GRR-MKE-DSM,5,5.4,3,,,,,5.4,5.4,,,,,,,,,
4/2/2011,EMB145,15527,DSM-MKE-DSM-MKE-GRB,4,3.9,2,,,,,3.9,3.9,,,,,,,,,
4/3/2011,EMB145,15527,GRB-MKE-GRR-MKR-BNA-MKE-GRR,6,6.1,3,,,,,6.1,6.1,,,,,,,,,
4/4/2011,EMB145,371SK,MKE-PIT-MKE,2,2.3,1,,1.1,,,2.3,2.3,,,,,,,,,
4/13/2011,EMB145,372SK,MKE-ORD-CVG-ORD-MSN-ORD-BMI,6,6.2,3,,,,,6.2,6.2,,,,,,,,,
4/14/2011,EMB145,374SK,BMI-ORD-SDF-ORD-PIA,4,4.5,2,,,,,4.5,4.5,,,,,,,,,
4/15/2011,EMB145,376SK,PIA-ORD-MKE-ORD-MKE,4,3.5,2,,,,,3.5,3.5,,,,,,,,,
4/20/2011,EMB145,265SK,MKE-OMA-MKE-GRB,3,3.7,,2,2,,,3.7,3.7,,,,,,,,,
4/21/2011,EMB145,11526,GRB-MKE-BDL-MKE-FNT,4,6,1,1,0.9,,,6,6,,,,,,,,,
4/22/2011,EMB145,11527,MKE-STL-MKE-BNA-MKE-MSN,5,6.1,1,1,2.2,0.4,1,6.1,6.1,,,,,,,,,
4/23/2011,EMB145,268SK,MSN-MKE,1,0.4,1,,,,,0.4,0.4,,,,,,,,,
4/24/2011,EMB145,269SK,MKE-PHL-MKE,2,4.5,,1,2.1,,,4.5,4.5,,,,,,,,,
4/28/2011,EMB145,836RP,MKE-FNT-MKE-BDL-MKE-MSN,5,7.1,2,,0.6,0.2,1,7.1,7.1,,,,,,,,,
4/29/2011,EMB145,268SK,MSN-MKE-DSM-MKE-OMA-MKE-GRB,6,6.6,1,3,3.2,,,6.6,6.6,,,,,,,,,
4/30/2011,EMB145,836RP,MKE-ATW,1,0.6,,,,,,0.6,0.6,,,,,,,,,
5/1/2011,EMB145,836RP,ATW-MKE-PHL-MKE,3,5,1,,,,,5,5,,,,,,,,,
5/4/2011,EMB145,11528,MKE-FNT-MKE-MBL-MKE-DAY-MKE-FNT,7,5.9,4,,,,,5.9,5.9,,,,,,,,,
5/5/2011,EMB145,836RP,FNT-MKE-IND-MKE-ATW,4,3.4,2,,,,,3.4,3.4,,,,,,,,,
5/6/2011,EMB145,271SK,ATW-MKE-DAY-MKE,3,2.5,1,,,,,2.5,2.5,,,,,,,,,
5/14/2011,EMB145,271SK,MKE-STL-MKE-DSM,3,3.5,1,,,0.3,1,3.5,3.5,,,,,,,,,
5/15/2011,EMB145,271SK,DSM-MKE-GRB,2,1.9,1,,,,,1.9,1.9,,,,,,,,,
5/16/2011,EMB145,15527,GRB-MKE-MKE-BDL,4,4.9,1,,,,,4.9,4.9,,,,,,,,,
5/17/2011,EMB145,836RP,MKE-RHI-IWD-RHI-MKE,4,2.4,2,,,,,2.4,2.4,,,,,,,,,
5/20/2011,EMB145,271SK,MKE-PHL-MKE,2,4,1,,2,,,4,4,,,,,,,,,
5/23/2011,EMB145,836RP,DTW-BGR,1,2.1,,1,2.1,,,2.1,2.1,,,,,,,,,
5/24/2011,EMB145,270SK,MKE-RDU-MKE-PHL,3,7.1,2,,,,,7.1,7.1,,,,,,,,,
5/25/2011,EMB145,288SK,PHL-MKE-MSP-MKE-STL-MKE,5,7.5,2,,,0.3,1,7.5,7.5,,,,,,,,,
5/28/2011,EMB145,836RP,MKE-STL-MKE-DSM,3,3.6,1,,,,,3.6,3.6,,,,,,,,,
5/29/2011,EMB145,268SK,DSM-MKE,1,1.3,1,,,0.2,1,1.3,1.3,,,,,,,,,
5/30/2011,EMB145,12528,PHL-MKE-RDU-MKE-MSN,1,6.9,2,,,,,6.9,6.9,,,,,,,,,
5/31/2011,EMB145,271SK,MSN-MKE-PHL-MKE,3,5,1,,,,,5,5,,,,,,,,,
6/6/2011,EMB145,265SK,MKE-GRR-MKE-FNT,3,2.4,,,,,,2.4,2.4,,,,,,,,,
6/7/2011,EMB145,12528,FNT-MKE-BNS-MKE-RHI-IWD,5,5.4,,,,,,5.4,5.4,,,,,,,,,
6/8/2011,EMB145,15527,IWD-RHI-MKE-DSM-MKE-RHI-IWD,6,5.3,,,,,,5.3,5.3,,,,,,,,,
6/9/2011,EMB145,15527,IWD-RHI-MKE-CLE-MKE-STL,5,5.6,,,,,,5.6,5.6,,,,,,,,,
6/13/2011,EMB145,12530,MKE-IND-MKE-FNT,3,2.8,2,,,,,2.8,2.8,,,,,,,,,
6/14/2011,EMB145,12528,FNT-MKE-IND-MKE-FNT,4,3.5,2,,,,,3.5,3.5,,,,,,,,,
6/15/2011,EMB145,12528,FNT-MKE-STL-MKE-DSM-MKE-OMA,6,7,3,,,,,7,7,,,,,,,,,
6/16/2011,EMB145,269SK,OMA-MKE-DAY-MKE-MBL-MKE,5,4.9,3,,,,,4.9,4.9,,,,,,,,,
6/20/2011,EMB145,290SK,MKE-GRR-MKE-MSP,3,3.6,,,,,,3.6,3.6,,,,,,,,,
6/21/2011,EMB145,271SK,MSP-MKE-IND-MKE-FNT,4,3.9,2,,,,,3.9,3.9,,,,,,,,,
6/22/2011,EMB145,15527,FNT-MKE-STL-MKE-DSM-MKE-OMA,6,7.3,3,,,0.9,3,7.3,7.3,,,,,,,,,
6/23/2011,EMB145,265SK,OMA-MKE-DAY-MKE-MBL-MKE,5,5.2,2,,,0.6,2,5.2,5.2,,,,,,,,,
6/26/2011,EMB145,12528,MKE-MBL-MKE-ATW,3,1.8,1,,,,,1.8,1.8,,,,,,,,,
6/27/2011,EMB145,11526,ATW-MKE-BNA-MKE-GRR-MKE-GRB,5,4.9,4,,,0.3,1,4.9,4.9,,,,,,,,,
6/28/2011,EMB145,288SK,GRB-MKE-PHL-MKE-MSN,4,5.4,2,,,,,5.4,5.4,,,,,,,,,
6/29/2011,EMB145,283SK,MSN-MKE-CMH-MKE-MSN-MKE,5,3.9,2,,,,,3.9,3.9,,,,,,,,,
7/1/2011,EMB145,287SK,CLE-PVD_CLE,2,3.2,1,,0.5,,,3.2,3.2,,,,,,,,,
7/6/2011,EMB145,373SK,MKE-ORD-GRB-ORD-BMI,4,3.5,2,,,,,3.5,3.5,,,,,,,,,
7/7/2011,EMB145,373SK,BMI-ORD-MKE-ORD-LSE-ORD-LSE,6,4.8,3,,,,,4.8,4.8,,,,,,,,,
7/8/2011,EMB145,295SK,LSE-ORD-LSE-ORD-PIA,4,4,2,,,,,4,4,,,,,,,,,
